0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.0,0.0,0.34,0.59,0.08,0.02,0.02,0.93,0.0,0.02,1.0,0.02,0.34,0.0,0.36,0.34,0.25,0.06,0.75,0.28,0.07,0.34,0.08,0.0,0.36,0.38,0.02,0.68,0.02,0.36,0.0,0.06,0.0,0.34,0.31,0.36,0.0,0.31,0.42,0.65,0.09,0.0,0.68,0.0,0.0,0.34,0.0,0.0,0.0,0.36,0.67,0.06,0.0,0.0,0.74,0.06,0.02,0.0,0.0,0.27,0.06,0.35,0.0,0.34,0.34,0.68,0.0,0.0,0.06,0.0,0.34,0.0,0.0,0.06,0.34,0.34,0.06,0.06,0.39,0.0,0.02,0.0,0.02,0.64,0.36,0.07,0.68,0.25,0.26,0.34,0.34,0.06,0.34,0.07,0.26,0.0,0.34,0.0,0.0,0.0,0.34,0.0,0.34,0.02,0.36,0.4,0.36,0.34,0.42,0.61,0.33,0.0,0.58,0.68,0.61,0.34,0.34,0.06,0.37,0.33,0.0,0.67,0.07,0.06,0.68,0.4,0.0,0.07,0.0,0.02,0.0,0.06,0.0,0.06,0.0,0.91,0.27,0.34,0.32,0.0,0.0,0.0,0.34,0.34,0.58,0.02,0.25,0.0,0.0,0.36,0.0,0.4,0.0,0.34,0.4,0.0,0.0,0.43,0.34,0.0,0.38,0.34,0.06,0.58,0.0,0.4,0.02,0.08,0.0,0.08,0.0,0.36,0.0,0.02,0.0,0.0,0.34,0.43,0.4,0.26,0.91,0.0,0.35,0.0,0.38,0.38,0.0,0.34,0.06,0.36,0.0,0.4,0.06,0.34,0.38,0.31,0.38,0.32,0.42,0.0
0.33,0.31,0.23,0.34,0.63,0.02,0.7,0.1,0.0,0.02,0.02,1.0,0.33,0.08,0.0,0.0,0.0,0.0,0.22,0.1,0.59,0.0,0.02,0.35,0.31,0.0,0.37,0.08,0.77,0.0,0.31,0.33,0.31,0.08,0.34,0.0,0.33,0.07,0.0,0.34,0.02,0.31,0.0,0.08,0.0,0.08,0.55,0.68,0.3,0.0,0.36,0.35,0.4,0.0,0.0,0.35,0.44,0.08,0.0,0.36,0.0,0.34,0.24,0.29,0.41,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.41,0.22,0.0,0.33,0.02,0.0,0.37,0.42,0.37,0.0,0.02,0.59,0.0,0.33,0.35,0.08,0.34,0.0,0.3,0.0,0.35,0.08,0.0,0.9,0.68,0.3,0.0,0.91,0.07,0.35,0.23,0.0,0.02,0.34,0.0,0.0,0.4,0.34,0.0,0.0,0.08,0.34,0.34,0.57,0.36,0.35,0.07,0.08,0.59,0.33,0.0,0.22,0.0,0.0,0.75,0.45,0.4,0.0,0.0,0.56,0.68,0.0,0.35,0.33,0.0,0.75,0.4,0.0,0.63,0.0,0.33,0.37,0.33,0.35,0.43,0.3,0.0,0.0,0.35,0.0,0.0,0.35,0.24,0.23,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.56,0.59,0.35,0.34,0.02,0.37,0.32,0.07,0.7,0.0,0.43,0.23,0.24,0.56,0.0,0.07,0.0,0.34,0.33,0.0,0.0,0.0,0.56,0.0,0.3,0.0,0.23,0.31,0.56,0.02,0.33,0.1,0.07,0.0,0.43
0.65,0.31,0.41,0.08,0.3,0.0,0.33,0.33,0.32,0.25,0.34,0.33,1.0,0.02,0.0,0.58,0.06,0.0,0.36,0.0,0.37,0.06,0.0,0.07,0.0,0.0,0.42,0.36,0.33,0.02,0.38,0.57,0.31,0.35,0.0,0.07,0.39,0.01,0.25,0.0,0.0,0.31,0.41,0.0,0.07,0.58,0.4,0.59,0.0,0.31,0.0,0.6,0.58,0.07,0.36,0.02,0.0,0.0,0.25,0.0,0.0,0.02,0.0,0.0,0.0,0.4,0.33,0.06,0.0,0.02,0.06,0.02,0.07,0.35,0.7,0.06,0.02,0.35,0.07,0.06,0.6,0.0,0.42,0.0,0.0,0.37,0.34,0.39,0.43,0.0,0.0,0.24,0.35,0.27,0.43,0.0,0.0,0.34,0.3,0.31,0.34,0.42,0.23,0.39,0.07,0.35,0.0,0.7,0.0,0.0,0.0,0.31,0.08,0.34,0.0,0.0,0.3,0.0,0.0,0.33,0.0,0.34,0.37,0.33,0.66,0.0,0.0,0.0,0.35,0.35,0.35,0.02,0.08,0.33,0.4,0.34,0.39,0.93,0.02,0.33,0.56,0.07,0.68,0.0,0.67,0.0,0.41,0.0,0.35,0.63,0.06,0.0,0.44,0.41,0.23,0.32,0.07,0.0,0.0,0.06,0.0,0.34,0.33,0.74,0.33,0.7,0.0,0.33,0.0,0.24,0.3,0.0,0.02,0.57,0.08,0.37,0.41,0.0,0.68,0.07,0.33,0.08,0.08,0.58,0.02,0.0,0.07,0.68,0.0,0.61,0.06,0.35,0.0,0.75,0.0,0.35,0.25,0.0,0.02,0.61
0.37,0.0,0.32,0.02,0.0,0.58,0.0,0.07,0.69,0.33,0.0,0.08,0.02,1.0,0.24,0.32,0.67,0.33,0.02,0.41,0.02,0.59,0.29,0.56,0.08,0.0,0.0,0.09,0.31,0.02,0.0,0.36,0.0,0.4,0.32,0.0,0.23,0.4,0.0,0.0,0.58,0.0,0.0,0.39,0.68,0.39,0.0,0.02,0.39,0.29,0.0,0.0,0.45,0.33,0.02,0.58,0.39,0.39,0.33,0.32,0.55,0.02,0.34,0.43,0.31,0.23,0.08,0.67,0.32,0.93,0.59,0.35,0.63,0.0,0.09,0.36,0.3,0.02,0.0,0.29,0.0,0.63,0.25,0.0,0.58,0.02,0.0,0.0,0.02,0.07,0.23,0.32,0.4,0.35,0.02,0.74,0.35,0.0,0.07,0.34,0.56,0.02,0.43,0.36,0.0,0.32,0.23,0.02,0.25,0.0,0.07,0.32,0.02,0.0,0.08,0.0,0.0,0.32,0.0,0.0,0.35,0.31,0.02,0.36,0.02,0.0,0.31,0.34,0.09,0.08,0.68,0.33,0.32,0.36,0.0,0.0,0.35,0.02,0.02,0.08,0.07,0.33,0.08,0.0,0.0,0.55,0.37,0.32,0.08,0.02,0.91,0.35,0.27,0.56,0.0,0.34,0.34,0.0,0.0,0.29,0.0,0.55,0.36,0.0,0.35,0.02,0.32,0.0,0.32,0.68,0.07,0.43,0.39,0.0,0.33,0.1,0.32,0.36,0.0,0.33,0.07,0.33,0.02,0.02,0.02,0.0,0.34,0.0,0.29,0.0,0.67,0.32,0.29,0.0,0.0,0.37,0.08,0.07,0.02,0.1
0.0,0.32,0.02,0.36,0.0,0.61,0.08,0.36,0.0,0.36,0.36,0.0,0.0,0.24,1.0,0.08,0.0,0.28,0.36,0.27,0.28,0.6,0.0,0.27,0.65,0.59,0.27,0.36,0.24,0.73,0.25,0.0,0.34,0.0,0.02,0.68,0.26,0.32,0.65,0.36,0.54,0.32,0.36,0.02,0.0,0.02,0.0,0.08,0.02,0.02,0.36,0.28,0.0,0.3,0.36,0.25,0.0,0.02,0.36,0.08,0.27,0.44,0.38,0.38,0.62,0.62,0.0,0.0,0.0,0.32,0.6,0.36,0.0,0.27,0.0,0.36,0.0,0.0,0.65,0.0,0.35,0.27,0.53,0.35,0.67,0.28,0.46,0.02,0.27,0.38,0.68,0.02,0.02,0.28,0.27,0.0,0.43,0.08,0.0,0.07,0.32,0.0,0.35,0.0,0.68,0.0,0.67,0.08,0.9,0.72,0.33,0.0,0.35,0.44,0.64,0.44,0.36,0.0,0.44,0.0,0.0,0.62,0.28,0.0,0.36,0.38,0.08,0.28,0.0,0.27,0.24,0.0,0.25,0.02,0.0,0.43,0.0,0.08,0.65,0.0,0.0,0.3,0.02,0.43,0.08,0.32,0.0,0.08,0.28,0.0,0.24,0.36,0.53,0.25,0.38,0.0,0.28,0.68,0.43,0.0,0.59,0.32,0.02,0.0,0.07,0.0,0.08,0.0,0.08,0.0,0.02,0.36,0.25,0.08,0.0,0.28,0.02,0.36,0.0,0.3,0.36,0.0,0.36,0.07,0.59,0.58,0.3,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.32,0.0,0.64,0.6,0.65,0.27
0.24,0.07,0.67,0.0,0.0,0.41,0.07,0.33,0.56,0.66,0.34,0.0,0.58,0.32,0.08,1.0,0.34,0.34,0.34,0.33,0.0,0.0,0.29,0.32,0.02,0.02,0.0,0.34,0.0,0.08,0.02,0.24,0.07,0.69,0.32,0.0,0.0,0.0,0.27,0.02,0.34,0.09,0.36,0.32,0.32,0.9,0.0,0.31,0.32,0.61,0.0,0.27,0.24,0.34,0.34,0.32,0.32,0.32,0.69,0.39,0.32,0.07,0.42,0.0,0.0,0.34,0.02,0.34,0.34,0.39,0.0,0.42,0.29,0.02,0.34,0.0,0.29,0.0,0.0,0.29,0.33,0.32,0.0,0.02,0.07,0.0,0.41,0.0,0.0,0.0,0.09,0.56,0.67,0.59,0.0,0.34,0.07,0.1,0.02,0.07,0.76,0.0,0.25,0.0,0.0,0.67,0.07,0.42,0.02,0.1,0.0,0.56,0.0,0.41,0.0,0.07,0.26,0.33,0.07,0.0,0.29,0.34,0.0,0.0,0.58,0.0,0.39,0.36,0.0,0.0,0.0,0.32,0.3,0.0,0.02,0.43,0.0,0.65,0.07,0.0,0.23,0.34,0.34,0.09,0.41,0.4,0.0,0.42,0.0,0.31,0.32,0.0,0.0,0.67,0.23,0.56,0.34,0.0,0.09,0.29,0.02,0.74,0.0,0.34,0.07,0.35,0.4,0.0,0.42,0.56,0.0,0.0,0.3,0.31,0.32,0.0,0.67,0.0,0.37,0.33,0.33,0.32,0.0,0.31,0.0,0.0,0.34,0.42,0.31,0.33,0.32,0.67,0.29,0.37,0.0,0.0,0.25,0.0,0.0,0.25
0.42,0.0,0.39,0.31,0.0,0.33,0.0,0.25,0.74,0.33,0.25,0.0,0.06,0.67,0.0,0.34,1.0,0.33,0.0,0.59,0.0,0.41,0.28,0.38,0.02,0.02,0.07,0.0,0.0,0.0,0.08,0.36,0.0,0.34,0.57,0.07,0.06,0.32,0.02,0.27,0.33,0.02,0.08,0.31,0.74,0.32,0.06,0.0,0.31,0.29,0.25,0.02,0.35,0.4,0.0,0.32,0.31,0.31,0.35,0.56,0.31,0.0,0.33,0.35,0.0,0.06,0.02,0.75,0.34,0.67,0.41,0.34,0.67,0.02,0.0,0.42,0.29,0.0,0.07,0.34,0.0,0.32,0.07,0.27,0.35,0.0,0.0,0.31,0.33,0.0,0.02,0.31,0.32,0.33,0.33,0.69,0.35,0.02,0.02,0.32,0.34,0.06,0.37,0.42,0.07,0.32,0.0,0.0,0.02,0.28,0.0,0.38,0.31,0.0,0.26,0.0,0.08,0.32,0.0,0.25,0.28,0.0,0.0,0.36,0.06,0.0,0.31,0.36,0.0,0.0,0.35,0.31,0.36,0.36,0.09,0.27,0.66,0.0,0.0,0.0,0.0,0.4,0.0,0.02,0.25,0.32,0.66,0.34,0.0,0.0,0.74,0.35,0.07,0.38,0.0,0.38,0.4,0.0,0.02,0.34,0.02,0.32,0.35,0.31,0.35,0.0,0.32,0.0,0.34,0.67,0.0,0.35,0.3,0.0,0.38,0.0,0.39,0.35,0.02,0.66,0.25,0.38,0.06,0.0,0.0,0.0,0.4,0.0,0.3,0.02,0.73,0.32,0.29,0.09,0.0,0.6,0.0,0.0,0.0,0.0
0.0,0.27,0.34,0.0,0.06,0.63,0.0,0.0,0.34,0.63,0.06,0.0,0.0,0.33,0.28,0.34,0.33,1.0,0.07,0.63,0.35,0.02,0.36,0.34,0.28,0.31,0.55,0.0,0.0,0.28,0.25,0.09,0.25,0.34,0.4,0.28,0.0,0.0,0.35,0.06,0.71,0.25,0.0,0.58,0.36,0.34,0.02,0.0,0.33,0.37,0.06,0.35,0.0,0.91,0.32,0.41,0.59,0.58,0.63,0.33,0.4,0.0,0.64,0.0,0.0,0.0,0.0,0.59,0.4,0.33,0.02,0.64,0.3,0.62,0.0,0.02,0.36,0.32,0.28,0.32,0.28,0.34,0.28,0.06,0.0,0.35,0.0,0.0,0.28,0.0,0.0,0.4,0.34,0.71,0.28,0.59,0.27,0.0,0.0,0.0,0.34,0.0,0.0,0.25,0.28,0.43,0.0,0.0,0.35,0.27,0.0,0.36,0.0,0.02,0.3,0.02,0.0,0.43,0.0,0.06,0.32,0.0,0.35,0.09,0.0,0.07,0.61,0.71,0.25,0.54,0.0,0.65,0.57,0.07,0.0,0.0,0.0,0.0,0.25,0.02,0.02,0.91,0.0,0.25,0.02,0.34,0.0,0.34,0.31,0.06,0.36,0.34,0.28,0.36,0.06,0.34,0.67,0.35,0.0,0.32,0.31,0.36,0.32,0.02,0.28,0.07,0.34,0.32,0.59,0.4,0.0,0.0,0.57,0.0,0.59,0.28,0.34,0.07,0.07,0.63,0.02,0.34,0.0,0.0,0.31,0.33,0.64,0.0,0.36,0.06,0.59,0.43,0.39,0.0,0.06,0.06,0.28,0.25,0.61,0.28
0.02,0.0,0.57,0.36,0.06,0.0,0.0,0.68,0.02,0.0,0.75,0.22,0.36,0.02,0.36,0.34,0.0,0.07,1.0,0.0,0.32,0.35,0.06,0.0,0.6,0.39,0.0,0.71,0.0,0.39,0.0,0.06,0.0,0.35,0.06,0.37,0.0,0.33,0.43,0.41,0.07,0.0,0.69,0.0,0.0,0.34,0.22,0.02,0.22,0.37,0.41,0.07,0.02,0.0,0.77,0.08,0.0,0.0,0.0,0.0,0.06,0.37,0.24,0.57,0.35,0.69,0.0,0.0,0.06,0.02,0.35,0.02,0.02,0.07,0.36,0.57,0.07,0.08,0.37,0.0,0.0,0.0,0.0,0.4,0.34,0.32,0.69,0.0,0.02,0.35,0.35,0.06,0.57,0.08,0.02,0.0,0.34,0.22,0.0,0.02,0.34,0.24,0.34,0.0,0.6,0.41,0.34,0.36,0.43,0.36,0.32,0.0,0.36,0.69,0.36,0.35,0.35,0.29,0.35,0.06,0.0,0.69,0.32,0.06,0.71,0.63,0.0,0.07,0.02,0.0,0.02,0.08,0.02,0.29,0.0,0.68,0.0,0.36,0.34,0.0,0.0,0.0,0.57,0.34,0.34,0.0,0.02,0.0,0.0,0.38,0.0,0.41,0.02,0.34,0.41,0.02,0.24,0.67,0.35,0.0,0.39,0.34,0.06,0.34,0.0,0.65,0.22,0.06,0.0,0.06,0.0,0.57,0.02,0.0,0.02,0.02,0.57,0.63,0.63,0.0,0.68,0.02,0.37,0.02,0.41,0.39,0.0,0.57,0.06,0.37,0.0,0.64,0.06,0.57,0.37,0.08,0.36,0.33,0.45,0.02
0.0,0.25,0.34,0.26,0.02,0.65,0.02,0.36,0.33,0.65,0.28,0.1,0.0,0.41,0.27,0.33,0.59,0.63,0.0,1.0,0.28,0.0,0.32,0.33,0.36,0.25,0.3,0.08,0.1,0.28,0.25,0.0,0.25,0.41,0.6,0.28,0.0,0.07,0.27,0.26,0.65,0.25,0.0,0.4,0.33,0.41,0.0,0.0,0.41,0.3,0.28,0.28,0.08,0.63,0.0,0.33,0.43,0.4,0.63,0.62,0.33,0.0,0.63,0.08,0.08,0.0,0.08,0.33,0.33,0.33,0.0,0.63,0.3,0.28,0.08,0.0,0.3,0.0,0.3,0.3,0.3,0.41,0.3,0.26,0.02,0.28,0.0,0.26,0.55,0.08,0.0,0.33,0.41,0.63,0.55,0.41,0.0,0.0,0.07,0.0,0.33,0.0,0.08,0.02,0.28,0.34,0.02,0.0,0.27,0.54,0.09,0.33,0.26,0.0,0.62,0.0,0.0,0.34,0.02,0.28,0.37,0.08,0.28,0.0,0.0,0.0,0.33,0.63,0.08,0.38,0.08,0.33,0.57,0.0,0.0,0.26,0.28,0.0,0.25,0.08,0.08,0.63,0.08,0.0,0.26,0.36,0.26,0.33,0.36,0.0,0.33,0.0,0.28,0.33,0.0,0.33,0.63,0.28,0.0,0.3,0.25,0.33,0.0,0.26,0.0,0.0,0.36,0.02,0.33,0.35,0.07,0.1,0.64,0.02,0.33,0.36,0.34,0.02,0.0,0.9,0.34,0.33,0.0,0.0,0.25,0.25,0.63,0.0,0.3,0.0,0.33,0.34,0.3,0.0,0.02,0.26,0.38,0.32,0.27,0.36
0.37,0.58,0.24,0.02,0.38,0.28,0.35,0.0,0.02,0.28,0.07,0.59,0.37,0.02,0.28,0.0,0.0,0.35,0.32,0.28,1.0,0.0,0.06,0.0,0.53,0.31,0.65,0.02,0.35,0.3,0.59,0.42,0.58,0.0,0.07,0.28,0.35,0.02,0.35,0.07,0.36,0.58,0.0,0.0,0.0,0.0,0.58,0.37,0.23,0.06,0.07,0.72,0.37,0.28,0.08,0.09,0.0,0.0,0.28,0.0,0.07,0.02,0.54,0.23,0.0,0.0,0.35,0.0,0.07,0.02,0.0,0.31,0.02,0.72,0.37,0.23,0.08,0.43,0.28,0.0,0.65,0.0,0.65,0.06,0.0,1.0,0.0,0.35,0.67,0.0,0.0,0.07,0.24,0.38,0.67,0.0,0.0,0.59,0.32,0.33,0.0,0.61,0.0,0.35,0.53,0.07,0.0,0.37,0.35,0.28,0.0,0.0,0.02,0.0,0.28,0.0,0.0,0.31,0.0,0.41,0.0,0.0,1.0,0.42,0.02,0.3,0.0,0.36,0.37,0.65,0.37,0.08,0.27,0.65,0.36,0.0,0.35,0.37,0.27,0.35,0.35,0.28,0.59,0.0,0.35,0.0,0.36,0.0,0.65,0.4,0.0,0.07,0.67,0.0,0.07,0.02,0.54,0.6,0.0,0.0,0.31,0.0,0.41,0.35,0.35,0.68,0.24,0.41,0.0,0.07,0.32,0.23,0.27,0.35,0.02,0.67,0.24,0.3,0.66,0.28,0.0,0.02,0.02,0.36,0.33,0.31,0.29,0.59,0.06,0.38,0.0,0.31,0.06,0.59,0.06,0.43,0.28,0.25,0.37,0.67
0.42,0.02,0.06,0.4,0.0,0.24,0.0,0.34,0.42,0.0,0.34,0.0,0.06,0.59,0.6,0.0,0.41,0.02,0.35,0.0,0.0,1.0,0.0,0.3,0.36,0.32,0.07,0.34,0.23,0.36,0.06,0.37,0.0,0.0,0.0,0.43,0.29,0.62,0.36,0.34,0.25,0.0,0.41,0.0,0.44,0.0,0.09,0.0,0.0,0.0,0.34,0.0,0.35,0.07,0.34,0.24,0.0,0.0,0.0,0.0,0.23,0.34,0.0,0.69,0.57,0.64,0.0,0.42,0.0,0.59,1.0,0.0,0.38,0.0,0.0,0.78,0.0,0.0,0.43,0.08,0.0,0.23,0.31,0.34,0.91,0.0,0.34,0.06,0.07,0.34,0.57,0.0,0.0,0.0,0.07,0.35,0.7,0.0,0.0,0.32,0.23,0.06,0.68,0.41,0.43,0.02,0.56,0.0,0.6,0.35,0.31,0.09,0.4,0.37,0.37,0.37,0.41,0.02,0.34,0.0,0.02,0.57,0.0,0.38,0.41,0.34,0.02,0.0,0.0,0.0,0.58,0.0,0.06,0.36,0.06,0.34,0.41,0.0,0.32,0.02,0.02,0.07,0.0,0.34,0.02,0.23,0.41,0.0,0.02,0.0,0.67,0.71,0.31,0.32,0.34,0.06,0.09,0.36,0.34,0.08,0.32,0.26,0.35,0.08,0.37,0.0,0.0,0.0,0.0,0.35,0.0,0.69,0.0,0.0,0.06,0.0,0.06,0.69,0.0,0.07,0.36,0.06,0.41,0.0,0.32,0.34,0.07,0.0,0.0,0.0,0.42,0.02,0.02,0.06,0.31,0.35,0.36,0.32,0.36,0.0
0.0,0.38,0.29,0.0,0.44,0.32,0.02,0.02,0.29,0.32,0.08,0.02,0.0,0.29,0.0,0.29,0.28,0.36,0.06,0.32,0.06,0.0,1.0,0.29,0.0,0.44,0.02,0.0,0.02,0.0,0.39,0.06,0.38,0.29,0.34,0.0,0.33,0.36,0.06,0.06,0.39,0.38,0.0,0.61,0.29,0.29,0.33,0.0,0.62,0.69,0.08,0.06,0.0,0.3,0.06,0.35,0.31,0.61,0.3,0.31,0.67,0.0,0.31,0.0,0.0,0.0,0.0,0.29,0.68,0.29,0.0,0.31,0.63,0.06,0.0,0.0,0.98,0.39,0.02,0.93,0.02,0.29,0.02,0.38,0.02,0.06,0.0,0.33,0.0,0.33,0.0,0.67,0.29,0.36,0.0,0.28,0.0,0.0,0.37,0.37,0.29,0.0,0.0,0.02,0.0,0.35,0.34,0.0,0.06,0.0,0.39,0.29,0.32,0.0,0.0,0.0,0.0,0.35,0.02,0.4,0.93,0.0,0.06,0.06,0.0,0.39,0.61,0.37,0.0,0.02,0.0,0.67,0.66,0.06,0.0,0.0,0.02,0.0,0.38,0.0,0.33,0.3,0.0,0.32,0.0,0.31,0.0,0.29,0.0,0.42,0.29,0.06,0.0,0.29,0.38,0.29,0.31,0.06,0.33,0.93,0.44,0.29,0.06,0.0,0.0,0.06,0.31,0.4,0.29,0.36,0.66,0.02,0.66,0.02,0.62,0.0,0.29,0.08,0.06,0.3,0.0,0.62,0.0,0.33,0.44,0.44,0.31,0.0,0.98,0.42,0.29,0.35,0.69,0.0,0.73,0.06,0.02,0.38,0.06,0.0
0.06,0.0,0.41,0.4,0.31,0.59,0.35,0.0,0.39,0.34,0.0,0.35,0.07,0.56,0.27,0.32,0.38,0.34,0.0,0.33,0.0,0.3,0.29,1.0,0.0,0.0,0.07,0.0,0.58,0.0,0.06,0.0,0.02,0.32,0.69,0.09,0.32,0.0,0.0,0.34,0.59,0.0,0.07,0.34,0.39,0.34,0.06,0.34,0.34,0.31,0.34,0.0,0.0,0.43,0.0,0.92,0.67,0.34,0.34,0.66,0.58,0.34,0.36,0.02,0.6,0.32,0.35,0.38,0.32,0.56,0.3,0.34,0.35,0.0,0.0,0.06,0.29,0.0,0.07,0.35,0.0,0.93,0.32,0.0,0.23,0.0,0.02,0.08,0.07,0.02,0.58,0.34,0.35,0.34,0.07,0.32,0.0,0.35,0.31,0.0,0.56,0.41,0.0,0.06,0.09,0.33,0.23,0.0,0.25,0.0,0.31,0.74,0.06,0.0,0.0,0.34,0.41,0.68,0.34,0.0,0.29,0.26,0.0,0.0,0.06,0.02,0.32,0.34,0.34,0.0,0.24,0.32,0.37,0.02,0.41,0.0,0.06,0.0,0.0,0.35,0.0,0.43,0.02,0.0,0.0,0.91,0.06,0.67,0.0,0.0,0.62,0.0,0.32,0.63,0.02,0.74,0.41,0.02,0.0,0.35,0.0,0.56,0.02,0.06,0.0,0.0,0.67,0.0,0.67,0.32,0.02,0.0,0.3,0.34,0.38,0.0,0.41,0.0,0.0,0.43,0.0,0.39,0.41,0.0,0.0,0.0,0.43,0.02,0.29,0.0,0.41,0.33,0.61,0.07,0.0,0.0,0.0,0.02,0.0,0.0
0.0,0.25,0.23,0.36,0.0,0.28,0.0,0.43,0.0,0.28,0.36,0.31,0.0,0.08,0.65,0.02,0.02,0.28,0.6,0.36,0.53,0.36,0.0,0.0,1.0,0.61,0.28,0.44,0.08,0.66,0.27,0.0,0.25,0.1,0.0,0.66,0.0,0.4,0.68,0.38,0.28,0.27,0.39,0.08,0.0,0.08,0.23,0.0,0.31,0.0,0.36,0.3,0.08,0.28,0.36,0.0,0.08,0.08,0.3,0.0,0.0,0.36,0.52,0.66,0.44,0.36,0.1,0.02,0.02,0.0,0.36,0.28,0.0,0.3,0.08,0.59,0.0,0.0,0.66,0.0,0.28,0.08,0.28,0.38,0.36,0.53,0.36,0.0,0.27,0.44,0.38,0.0,0.31,0.28,0.27,0.1,0.36,0.25,0.09,0.0,0.02,0.23,0.46,0.0,0.9,0.0,0.36,0.0,0.68,0.67,0.4,0.0,0.36,0.36,0.72,0.36,0.38,0.23,0.36,0.0,0.07,0.44,0.53,0.0,0.36,0.59,0.0,0.31,0.08,0.36,0.08,0.0,0.25,0.23,0.02,0.38,0.0,0.0,0.59,0.08,0.08,0.28,0.31,0.38,0.0,0.0,0.0,0.02,0.36,0.0,0.0,0.36,0.28,0.0,0.36,0.0,0.53,0.9,0.38,0.0,0.61,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.02,0.0,0.07,0.66,0.32,0.0,0.0,0.36,0.23,0.59,0.26,0.28,0.43,0.0,0.37,0.0,0.59,0.59,0.28,0.23,0.02,0.02,0.0,0.23,0.0,0.26,0.33,0.0,0.73,0.66,0.65,0.36
0.0,0.62,0.0,0.32,0.44,0.25,0.0,0.32,0.0,0.25,0.38,0.0,0.0,0.0,0.59,0.02,0.02,0.31,0.39,0.25,0.31,0.32,0.44,0.0,0.61,1.0,0.25,0.33,0.0,0.59,0.64,0.06,0.62,0.02,0.06,0.59,0.0,0.67,0.67,0.4,0.31,0.64,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.38,0.33,0.0,0.25,0.38,0.06,0.0,0.0,0.27,0.0,0.06,0.33,0.25,0.32,0.32,0.33,0.02,0.02,0.08,0.0,0.32,0.25,0.38,0.33,0.0,0.33,0.44,0.06,0.59,0.38,0.25,0.0,0.25,0.4,0.32,0.31,0.33,0.0,0.25,0.32,0.34,0.06,0.0,0.31,0.25,0.02,0.32,0.02,0.4,0.38,0.02,0.0,0.34,0.0,0.59,0.06,0.32,0.0,0.67,0.6,0.67,0.0,0.32,0.33,0.58,0.33,0.35,0.06,0.33,0.06,0.38,0.32,0.31,0.06,0.33,0.38,0.0,0.34,0.0,0.25,0.0,0.06,0.63,0.06,0.02,0.34,0.0,0.0,0.92,0.0,0.0,0.25,0.0,0.34,0.0,0.0,0.0,0.02,0.25,0.44,0.0,0.38,0.25,0.0,0.38,0.0,0.25,0.66,0.34,0.38,1.0,0.0,0.06,0.0,0.0,0.06,0.0,0.06,0.02,0.06,0.38,0.32,0.63,0.0,0.0,0.25,0.0,0.38,0.08,0.25,0.32,0.0,0.33,0.0,0.98,0.98,0.25,0.0,0.45,0.46,0.0,0.06,0.44,0.02,0.72,0.06,0.58,0.92,0.65,0.25
0.41,0.57,0.07,0.07,0.34,0.3,0.37,0.02,0.07,0.3,0.02,0.37,0.42,0.0,0.27,0.0,0.07,0.55,0.0,0.3,0.65,0.07,0.02,0.07,0.28,0.25,1.0,0.0,0.37,0.28,0.64,0.34,0.58,0.0,0.0,0.35,0.41,0.0,0.28,0.0,0.31,0.57,0.07,0.25,0.07,0.0,0.41,0.35,0.0,0.0,0.02,0.64,0.34,0.62,0.25,0.0,0.28,0.25,0.28,0.02,0.0,0.0,0.28,0.0,0.0,0.07,0.35,0.32,0.0,0.0,0.07,0.28,0.06,0.91,0.35,0.07,0.0,0.59,0.37,0.06,0.66,0.0,0.74,0.0,0.02,0.65,0.0,0.41,0.71,0.0,0.0,0.0,0.0,0.28,0.71,0.25,0.25,0.35,0.31,0.31,0.0,0.42,0.0,0.68,0.35,0.0,0.02,0.35,0.28,0.27,0.02,0.07,0.07,0.0,0.27,0.0,0.07,0.0,0.02,0.36,0.0,0.0,0.65,0.35,0.07,0.0,0.25,0.28,0.6,0.92,0.34,0.25,0.32,0.35,0.42,0.0,0.43,0.35,0.25,0.35,0.34,0.62,0.35,0.25,0.34,0.02,0.41,0.0,0.64,0.32,0.07,0.25,0.71,0.07,0.0,0.07,0.35,0.28,0.0,0.06,0.25,0.0,0.59,0.41,0.59,0.35,0.02,0.62,0.25,0.02,0.31,0.02,0.25,0.37,0.32,0.65,0.07,0.02,0.35,0.35,0.0,0.07,0.07,0.34,0.25,0.25,0.35,0.35,0.0,0.32,0.32,0.0,0.0,0.42,0.02,0.34,0.3,0.25,0.54,0.64
